symbol,crc,provider_kind,provider_modules,provider_module_count,consumer_modules,consumer_module_count,import_record_count,in_kernel_base,in_kernel_mtk,in_kernel_nothing,in_device_base,in_device_mtk,in_device_mtk_union,in_kernel_nothing_union,in_any_published_nothing_list,required_stock_crc,exact_gki_crc,exact_gki_crc_status
ufshcd_suspend_prepare,0xf6bd39a3,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1,0xf6bd39a3,0xf6bd39a3,MATCH
ufshcd_system_resume,0x7dd8e502,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1,0x7dd8e502,0x7dd8e502,MATCH
ufshcd_system_suspend,0x57360baf,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1,0x57360baf,0x57360baf,MATCH
ufshcd_uic_change_pwr_mode,0x40283b29,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1,0x40283b29,0x40283b29,MATCH
ufshcd_uic_hibern8_exit,0xe7db6d8d,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1,0xe7db6d8d,0xe7db6d8d,MATCH
ufshcd_update_evt_hist,0x2d615762,KERNEL_OR_BUILTIN,,0,ufs_mediatek_mod,1,1,0,1,0,0,1,1,1,1,0x2d615762,0x2d615762,MATCH
unlock_page,0x196234a5,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;zsmalloc,2,2,0,1,1,0,1,1,1,1,0x196234a5,0x196234a5,MATCH
unmap_mapping_range,0xc97d8bcd,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44,1,1,0,1,0,0,1,1,1,1,0xc97d8bcd,0xc97d8bcd,MATCH
unpin_user_page,0x2230a631,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44,1,1,0,1,0,0,1,1,1,1,0x2230a631,0x2230a631,MATCH
unpin_user_pages_dirty_lock,0xd1f9799d,KERNEL_OR_BUILTIN,,0,gzvm,1,1,0,1,0,0,0,0,1,1,0xd1f9799d,0xd1f9799d,MATCH
unregister_blkdev,0xb5a459dc,KERNEL_OR_BUILTIN,,0,zram,1,1,0,1,0,0,1,1,1,1,0xb5a459dc,0xb5a459dc,MATCH
unregister_chrdev_region,0x6091b333,KERNEL_OR_BUILTIN,,0,apusys;bt_drv_6878;camera_dpe_isp7sp;camera_eeprom_v4l2;ccci_util_lib;connadp;connfem;conninfra;connscp;flashlight;fmradio_drv_connac2x;gps_drv_dl_v051;gps_pwr;gps_scp;gz_ipc_mod;mdp_drv_mt6878;mt6369_accdet;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_mbraink;mtk_vcu;pda_drv_mt6878;rpmb_mtk;sec;teeperf;widevine_driver;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2,29,29,0,1,0,0,1,1,1,1,0x6091b333,0x6091b333,MATCH
unregister_die_notifier,0x121d958a,KERNEL_OR_BUILTIN,,0,mrdump,1,1,0,1,0,0,1,1,1,1,0x121d958a,0x121d958a,MATCH
unregister_inet6addr_notifier,0x2fe252cc,KERNEL_OR_BUILTIN,,0,mac80211,1,1,0,1,0,0,0,0,1,1,0x2fe252cc,0x2fe252cc,MATCH
unregister_inetaddr_notifier,0xfe029963,KERNEL_OR_BUILTIN,,0,mac80211;wlan_drv_gen4m_6878,2,2,0,1,0,0,1,1,1,1,0xfe029963,0xfe029963,MATCH
unregister_module_notifier,0x6a5ecb18,KERNEL_OR_BUILTIN,,0,aee_aed;mrdump,2,2,0,1,0,0,1,1,1,1,0x6a5ecb18,0x6a5ecb18,MATCH
unregister_net_sysctl_table,0xd53c67b3,KERNEL_OR_BUILTIN,,0,ieee802154_6lowpan;tipc,2,2,0,1,0,0,0,0,1,1,0xd53c67b3,0xd53c67b3,MATCH
unregister_netdev,0x4ab68b33,KERNEL_OR_BUILTIN,,0,can_dev;ccmni;mtk_u_ether;r8152;rtl8150;usbnet;wlan_drv_gen4m_6878,7,7,0,1,0,0,1,1,1,1,0x4ab68b33,0x4ab68b33,MATCH
unregister_netdevice_many,0x9fdecc31,KERNEL_OR_BUILTIN,,0,8021q;mac80211;ppp_generic;wwan,4,4,0,1,0,0,0,0,1,1,0x9fdecc31,0x9fdecc31,MATCH
unregister_netdevice_notifier,0x9d0d6206,KERNEL_OR_BUILTIN,,0,6lowpan;8021q;can_bcm;can_gw;can_raw;cfg80211;ieee802154;ieee802154_6lowpan;mac80211;mac802154;mddp;tipc;wlan_drv_gen4m_6878,13,13,0,1,0,0,1,1,1,1,0x9d0d6206,0x9d0d6206,MATCH
unregister_netdevice_queue,0xc7086c08,KERNEL_OR_BUILTIN,,0,6lowpan;8021q;cfg80211;mac80211;mac802154;ppp_generic;wwan,7,7,0,1,0,0,0,0,1,1,0xc7086c08,0xc7086c08,MATCH
unregister_oom_notifier,0xc617f82c,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;mtk_heap_debug,2,2,0,1,0,0,1,1,1,1,0xc617f82c,0xc617f82c,MATCH
unregister_pernet_device,0x35887880,KERNEL_OR_BUILTIN,,0,cfg80211;ieee802154;l2tp_core;l2tp_ppp;ppp_generic;tipc,6,6,0,1,0,0,0,0,1,1,0x35887880,0x35887880,MATCH
unregister_pernet_subsys,0xa19edd2d,KERNEL_OR_BUILTIN,,0,8021q;can;can_bcm;can_gw;ieee802154_6lowpan;mddp;tipc,7,7,0,1,0,0,1,1,1,1,0xa19edd2d,0xa19edd2d,MATCH
unregister_pm_notifier,0x7681946c,KERNEL_OR_BUILTIN,,0,aee_hangdet;bluetooth;bt_drv_6878;conninfra;log_store;mdp_drv_mt6878;mt6375_battery;mtk_cam_isp7sp;mtk_mbraink;r8152;rtc_mt6685;sensorhub;wlan_drv_gen4m_6878,13,14,0,1,0,0,1,1,1,1,0x7681946c,0x7681946c,MATCH
unregister_reboot_notifier,0xac1a55be,KERNEL_OR_BUILTIN,,0,aee_hangdet;log_store;reboot_mode;sec,4,4,0,1,0,0,1,1,1,1,0xac1a55be,0xac1a55be,MATCH
unregister_rpmsg_driver,0xeab85c26,KERNEL_OR_BUILTIN,,0,apu_top;apusys;ccd_rpmsg;sapu,4,4,0,1,0,0,1,1,1,1,0xeab85c26,0xeab85c26,MATCH
unregister_shrinker,0x7f691249,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;mali_mgm_mt6878_r44;zsmalloc,3,3,0,1,0,0,1,1,1,1,0x7f691249,0x7f691249,MATCH
unregister_sysctl_table,0xd691c6a9,KERNEL_OR_BUILTIN,,0,ccmni,1,1,0,1,0,0,1,1,1,1,0xd691c6a9,0xd691c6a9,MATCH
unregister_virtio_device,0xb9c34a5e,KERNEL_OR_BUILTIN,,0,gz_virtio_mod,1,1,0,1,0,0,1,1,1,1,0xb9c34a5e,0xb9c34a5e,MATCH
unregister_virtio_driver,0x0b251408,KERNEL_OR_BUILTIN,,0,gz_ipc_mod,1,1,0,1,0,0,1,1,1,1,0x0b251408,0x0b251408,MATCH
up,0xcf2a6966,KERNEL_OR_BUILTIN,,0,aee_aed;aee_rs;bt_drv_6878;conninfra;connscp;fmradio_drv_connac2x;gps_scp;mediatek_drm;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;sec;tcpc_class;tkcore;ufs_mediatek_mod;wlan_drv_gen4m_6878,16,16,0,1,0,0,1,1,1,1,0xcf2a6966,0xcf2a6966,MATCH
up_read,0x6b50e951,KERNEL_OR_BUILTIN,,0,gz_tz_system;gzvm;hbt;hidp;mali_kbase_mt6878_r44;monitor_hang;mtk_heap_debug;ppp_generic;zram,9,9,0,1,1,0,1,1,1,1,0x6b50e951,0x6b50e951,MATCH
up_write,0x20d81059,KERNEL_OR_BUILTIN,,0,ccci_md_all;cpudvfs;drm_dma_helper;hbt;hidp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mediatek_drm;monitor_hang;mtk_aie;ppp_generic;snd_soc_mtk_common;teeperf;tmem_ffa;zram,15,15,0,1,1,0,1,1,1,1,0x20d81059,0x20d81059,MATCH
update_devfreq,0x04e5f3e0,KERNEL_OR_BUILTIN,,0,apu_top,1,1,0,1,0,0,1,1,1,1,0x04e5f3e0,0x04e5f3e0,MATCH
update_rq_clock,0x7ff431ed,KERNEL_OR_BUILTIN,,0,mtk_c2ps;scheduler;task_turbo,3,3,0,1,0,0,1,1,1,1,0x7ff431ed,0x7ff431ed,MATCH
usb_add_config,0x26f6d399,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1,0x26f6d399,0x26f6d399,MATCH
usb_add_function,0xb4f1d050,KERNEL_OR_BUILTIN,,0,c2k_usb;usb_meta,2,2,0,1,0,0,1,1,1,1,0xb4f1d050,0xb4f1d050,MATCH
usb_add_gadget_udc,0x18c96487,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0x18c96487,0x18c96487,MATCH
usb_add_hcd,0xa85ddb88,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1,0xa85ddb88,0xa85ddb88,MATCH
usb_alloc_coherent,0xbb455825,KERNEL_OR_BUILTIN,,0,cdc_acm,1,1,0,1,0,0,0,0,1,1,0xbb455825,0xbb455825,MATCH
usb_alloc_urb,0xe5714f41,KERNEL_OR_BUILTIN,,0,cdc_acm;cdc_eem;r8152;rtl8150;usbnet;usbserial,6,6,0,1,0,0,0,0,1,1,0xe5714f41,0xe5714f41,MATCH
usb_altnum_to_altsetting,0xffcd2f4e,KERNEL_OR_BUILTIN,,0,cdc_ncm;xhci_mtk_hcd_v2,2,2,0,1,0,0,0,0,1,1,0xffcd2f4e,0xffcd2f4e,MATCH
usb_anchor_urb,0x50a30a2a,KERNEL_OR_BUILTIN,,0,cdc_acm;usbnet,2,2,0,1,0,0,0,0,1,1,0x50a30a2a,0x50a30a2a,MATCH
usb_assign_descriptors,0x79921d0b,KERNEL_OR_BUILTIN,,0,mtk_usb_f_rndis,1,1,0,1,0,0,1,1,1,1,0x79921d0b,0x79921d0b,MATCH
usb_autopm_get_interface,0x46d9f3e3,KERNEL_OR_BUILTIN,,0,aqc111;cdc_acm;ftdi_sio;r8152;usbnet;usbserial,6,6,0,1,0,0,0,0,1,1,0x46d9f3e3,0x46d9f3e3,MATCH
usb_autopm_get_interface_async,0xd0f2ee17,KERNEL_OR_BUILTIN,,0,cdc_acm;r8152;usbnet,3,3,0,1,0,0,0,0,1,1,0xd0f2ee17,0xd0f2ee17,MATCH
usb_autopm_get_interface_no_resume,0x1f929ea3,KERNEL_OR_BUILTIN,,0,cdc_acm;usbnet,2,2,0,1,0,0,0,0,1,1,0x1f929ea3,0x1f929ea3,MATCH
usb_autopm_put_interface,0x073f3d9b,KERNEL_OR_BUILTIN,,0,aqc111;cdc_acm;ftdi_sio;r8152;usbnet;usbserial,6,6,0,1,0,0,0,0,1,1,0x073f3d9b,0x073f3d9b,MATCH
usb_autopm_put_interface_async,0xe3eace12,KERNEL_OR_BUILTIN,,0,cdc_acm;r8152;usbnet,3,3,0,1,0,0,0,0,1,1,0xe3eace12,0xe3eace12,MATCH
usb_check_bulk_endpoints,0x7cd79799,KERNEL_OR_BUILTIN,,0,usbnet,1,1,0,1,0,0,0,0,1,1,0x7cd79799,0x7cd79799,MATCH
usb_clear_halt,0x41337a4e,KERNEL_OR_BUILTIN,,0,cdc_acm;usbnet,2,2,0,1,0,0,0,0,1,1,0x41337a4e,0x41337a4e,MATCH
usb_composite_probe,0xb3b3201b,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1,0xb3b3201b,0xb3b3201b,MATCH
usb_composite_unregister,0x8fbf7e81,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1,0x8fbf7e81,0x8fbf7e81,MATCH
usb_control_msg,0xd11cfb2a,KERNEL_OR_BUILTIN,,0,aqc111;cdc_acm;cdc_ether;ftdi_sio;r8152;usbnet,6,6,0,1,0,0,0,0,1,1,0xd11cfb2a,0xd11cfb2a,MATCH
usb_control_msg_recv,0xa3dfc77c,KERNEL_OR_BUILTIN,,0,ftdi_sio;rtl8150,2,2,0,1,0,0,0,0,1,1,0xa3dfc77c,0xa3dfc77c,MATCH
usb_control_msg_send,0xadf959d4,KERNEL_OR_BUILTIN,,0,rtl8150,1,1,0,1,0,0,0,0,1,1,0xadf959d4,0xadf959d4,MATCH
usb_copy_descriptors,0x2e09263f,KERNEL_OR_BUILTIN,,0,c2k_usb,1,1,0,1,0,0,1,1,1,1,0x2e09263f,0x2e09263f,MATCH
usb_create_hcd,0xb28c2fa9,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1,0xb28c2fa9,0xb28c2fa9,MATCH
usb_create_shared_hcd,0xdd54bd2d,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1,0xdd54bd2d,0xdd54bd2d,MATCH
usb_debug_root,0xfad7aa72,KERNEL_OR_BUILTIN,,0,mtu3;xhci_mtk_hcd_v2,2,2,0,1,0,0,1,1,1,1,0xfad7aa72,0xfad7aa72,MATCH
usb_del_gadget_udc,0xf46f2300,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0xf46f2300,0xf46f2300,MATCH
usb_deregister,0x1c3c3cf8,KERNEL_OR_BUILTIN,,0,aqc111;asix;ax88179_178a;cdc_acm;cdc_eem;cdc_ether;cdc_ncm;r8152;r8153_ecm;rtl8150;usbserial,11,11,0,1,0,0,1,1,1,1,0x1c3c3cf8,0x1c3c3cf8,MATCH
usb_deregister_device_driver,0xdadf653f,KERNEL_OR_BUILTIN,,0,r8152,1,1,0,0,0,0,0,0,0,0,0xdadf653f,0xdadf653f,MATCH
usb_disabled,0x19a304ba,KERNEL_OR_BUILTIN,,0,usbserial;xhci_mtk_hcd_v2,2,2,0,1,0,0,1,1,1,1,0x19a304ba,0x19a304ba,MATCH
usb_driver_claim_interface,0x38b6fa85,KERNEL_OR_BUILTIN,,0,cdc_acm;cdc_ether;cdc_ncm;usbserial,4,4,0,1,0,0,0,0,1,1,0x38b6fa85,0x38b6fa85,MATCH
usb_driver_release_interface,0x3275b233,KERNEL_OR_BUILTIN,,0,cdc_acm;cdc_ether;cdc_ncm;usbserial,4,4,0,1,0,0,0,0,1,1,0x3275b233,0x3275b233,MATCH
usb_driver_set_configuration,0x737cedcc,KERNEL_OR_BUILTIN,,0,aqc111,1,1,0,1,0,0,0,0,1,1,0x737cedcc,0x737cedcc,MATCH
usb_enable_lpm,0x6be99a8a,KERNEL_OR_BUILTIN,,0,r8152,1,1,0,1,0,0,0,0,1,1,0x6be99a8a,0x6be99a8a,MATCH
usb_ep_alloc_request,0x880d48e4,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_u_ether;mtk_usb_f_rndis,3,3,0,1,0,0,1,1,1,1,0x880d48e4,0x880d48e4,MATCH
usb_ep_autoconfig,0x72aedefe,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_usb_f_rndis,2,2,0,1,0,0,1,1,1,1,0x72aedefe,0x72aedefe,MATCH
usb_ep_dequeue,0xbadfaba7,KERNEL_OR_BUILTIN,,0,c2k_usb;usb_meta,2,2,0,1,0,0,1,1,1,1,0xbadfaba7,0xbadfaba7,MATCH
usb_ep_disable,0x1aec8cdd,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_u_ether;mtk_usb_f_rndis,3,3,0,1,0,0,1,1,1,1,0x1aec8cdd,0x1aec8cdd,MATCH
usb_ep_enable,0x2dbea237,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_u_ether;mtk_usb_f_rndis,3,3,0,1,0,0,1,1,1,1,0x2dbea237,0x2dbea237,MATCH
usb_ep_free_request,0x1d6766db,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_u_ether;mtk_usb_f_rndis,3,3,0,1,0,0,1,1,1,1,0x1d6766db,0x1d6766db,MATCH
usb_ep_queue,0xd4616fc7,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_u_ether;mtk_usb_f_rndis,3,3,0,1,0,0,1,1,1,1,0xd4616fc7,0xd4616fc7,MATCH
usb_ep_set_halt,0x8310b89e,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0x8310b89e,0x8310b89e,MATCH
usb_ep_set_maxpacket_limit,0x77ec757b,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0x77ec757b,0x77ec757b,MATCH
usb_ep_type_string,0x1a146ec3,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0x1a146ec3,0x1a146ec3,MATCH
usb_find_common_endpoints,0x93c7edeb,KERNEL_OR_BUILTIN,,0,cdc_acm;r8152,2,2,0,1,0,0,0,0,1,1,0x93c7edeb,0x93c7edeb,MATCH
usb_free_all_descriptors,0xddfc1c21,KERNEL_OR_BUILTIN,,0,mtk_usb_f_rndis,1,1,0,1,0,0,1,1,1,1,0xddfc1c21,0xddfc1c21,MATCH
usb_free_coherent,0x10ead029,KERNEL_OR_BUILTIN,,0,cdc_acm,1,1,0,1,0,0,0,0,1,1,0x10ead029,0x10ead029,MATCH
usb_free_urb,0x041b314a,KERNEL_OR_BUILTIN,,0,cdc_acm;cdc_eem;r8152;rtl8150;usbnet;usbserial,6,6,0,1,0,0,0,0,1,1,0x041b314a,0x041b314a,MATCH
usb_function_register,0xed4379fe,KERNEL_OR_BUILTIN,,0,c2k_usb_f_via_atc;c2k_usb_f_via_ets;c2k_usb_f_via_modem;mtk_usb_f_rndis,4,4,0,1,0,0,1,1,1,1,0xed4379fe,0xed4379fe,MATCH
usb_function_unregister,0x3de341e7,KERNEL_OR_BUILTIN,,0,c2k_usb_f_via_atc;c2k_usb_f_via_ets;c2k_usb_f_via_modem;mtk_usb_f_rndis,4,4,0,1,0,0,1,1,1,1,0x3de341e7,0x3de341e7,MATCH
usb_gadget_connect,0x6600a5fe,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1,0x6600a5fe,0x6600a5fe,MATCH
usb_gadget_disconnect,0xfbd2710e,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1,0xfbd2710e,0xfbd2710e,MATCH
usb_gadget_giveback_request,0x3cfd9348,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0x3cfd9348,0x3cfd9348,MATCH
usb_gadget_map_request,0xeaddc31a,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0xeaddc31a,0xeaddc31a,MATCH
usb_gadget_register_driver_owner,0xe12088d0,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,0,0,1,1,0xe12088d0,0xe12088d0,MATCH
usb_gadget_set_selfpowered,0x5bf42f93,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1,0x5bf42f93,0x5bf42f93,MATCH
usb_gadget_set_state,0xfb228107,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0xfb228107,0xfb228107,MATCH
usb_gadget_unmap_request,0xe0d4c188,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0xe0d4c188,0xe0d4c188,MATCH
usb_get_dev,0x5aff53a1,KERNEL_OR_BUILTIN,,0,usbserial,1,1,0,1,0,0,0,0,1,1,0x5aff53a1,0x5aff53a1,MATCH
usb_get_dr_mode,0x1c6d0246,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0x1c6d0246,0x1c6d0246,MATCH
usb_get_from_anchor,0x5ec6dfcd,KERNEL_OR_BUILTIN,,0,cdc_acm;usbnet,2,2,0,1,0,0,0,0,1,1,0x5ec6dfcd,0x5ec6dfcd,MATCH
usb_get_function,0x1fdad91c,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1,0x1fdad91c,0x1fdad91c,MATCH
usb_get_function_instance,0xbb39a545,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1,0xbb39a545,0xbb39a545,MATCH
usb_get_intf,0xab6a8303,KERNEL_OR_BUILTIN,,0,cdc_acm;usbserial,2,2,0,1,0,0,0,0,1,1,0xab6a8303,0xab6a8303,MATCH
usb_get_maximum_speed,0x9301ed75,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0x9301ed75,0x9301ed75,MATCH
usb_get_role_switch_default_mode,0x533bc2cc,KERNEL_OR_BUILTIN,,0,mtu3,1,1,0,1,0,0,1,1,1,1,0x533bc2cc,0x533bc2cc,MATCH
usb_get_urb,0x80335c11,KERNEL_OR_BUILTIN,,0,usbnet,1,1,0,1,0,0,0,0,1,1,0x80335c11,0x80335c11,MATCH
usb_gstrings_attach,0x882a293f,KERNEL_OR_BUILTIN,,0,mtk_usb_f_rndis,1,1,0,1,0,0,1,1,1,1,0x882a293f,0x882a293f,MATCH
usb_hc_died,0xcf36bf41,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,0,0,1,1,0xcf36bf41,0xcf36bf41,MATCH
usb_hcd_check_unlink_urb,0x34c34625,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,0,0,1,1,0x34c34625,0x34c34625,MATCH
usb_hcd_end_port_resume,0xa935cba4,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1,0xa935cba4,0xa935cba4,MATCH
usb_hcd_giveback_urb,0x0efbce6b,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,0,0,1,1,0x0efbce6b,0x0efbce6b,MATCH
usb_hcd_irq,0x70cf032f,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,0,0,1,1,0x70cf032f,0x70cf032f,MATCH
usb_hcd_is_primary_hcd,0x29906c2f,KERNEL_OR_BUILTIN,,0,usb_offload;xhci_mtk_hcd_v2,2,2,0,1,0,0,1,1,1,1,0x29906c2f,0x29906c2f,MATCH
usb_hcd_link_urb_to_ep,0xdeb2c756,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,0,0,1,1,0xdeb2c756,0xdeb2c756,MATCH
usb_hcd_map_urb_for_dma,0x9fc35a66,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,0,0,1,1,0x9fc35a66,0x9fc35a66,MATCH
usb_hcd_poll_rh_status,0xc9c702e0,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1,0xc9c702e0,0xc9c702e0,MATCH
usb_hcd_resume_root_hub,0x18dfd09e,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,0,0,1,1,0x18dfd09e,0x18dfd09e,MATCH
usb_hcd_start_port_resume,0x5bc576dd,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1,0x5bc576dd,0x5bc576dd,MATCH
usb_hcd_unlink_urb_from_ep,0x2146f0f8,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,0,0,1,1,0x2146f0f8,0x2146f0f8,MATCH
usb_hcd_unmap_urb_for_dma,0x6ed65a4b,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,0,0,1,1,0x6ed65a4b,0x6ed65a4b,MATCH
usb_hub_clear_tt_buffer,0xa8cdee93,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1,0xa8cdee93,0xa8cdee93,MATCH
usb_ifnum_to_if,0xc86c94d9,KERNEL_OR_BUILTIN,,0,cdc_acm;cdc_ether;cdc_ncm;usb_offload;xhci_mtk_hcd_v2,5,5,0,1,0,0,0,0,1,1,0xc86c94d9,0xc86c94d9,MATCH
usb_interface_id,0x2d78741b,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_usb_f_rndis,2,2,0,1,0,0,1,1,1,1,0x2d78741b,0x2d78741b,MATCH
usb_kill_urb,0xa3d91a1f,KERNEL_OR_BUILTIN,,0,cdc_acm;r8152;rtl8150;usbnet;usbserial,5,5,0,1,0,0,0,0,1,1,0xa3d91a1f,0xa3d91a1f,MATCH
usb_match_id,0x799344e6,KERNEL_OR_BUILTIN,,0,usbserial,1,1,0,1,0,0,0,0,1,1,0x799344e6,0x799344e6,MATCH
usb_match_one_id,0xe8d1aae9,KERNEL_OR_BUILTIN,,0,usbserial,1,1,0,1,0,0,0,0,1,1,0xe8d1aae9,0xe8d1aae9,MATCH
usb_os_desc_prepare_interf_dir,0xd79f9939,KERNEL_OR_BUILTIN,,0,mtk_usb_f_rndis,1,1,0,1,0,0,1,1,1,1,0xd79f9939,0xd79f9939,MATCH
usb_poison_urb,0xbbecda2e,KERNEL_OR_BUILTIN,,0,cdc_acm;usbserial,2,2,0,1,0,0,0,0,1,1,0xbbecda2e,0xbbecda2e,MATCH
usb_put_dev,0xe4ba0187,KERNEL_OR_BUILTIN,,0,usbserial,1,1,0,1,0,0,0,0,1,1,0xe4ba0187,0xe4ba0187,MATCH
usb_put_function,0xddc6e910,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1,0xddc6e910,0xddc6e910,MATCH
usb_put_function_instance,0xadb03e1c,KERNEL_OR_BUILTIN,,0,c2k_usb;mtk_usb_f_rndis;usb_meta,3,3,0,1,0,0,1,1,1,1,0xadb03e1c,0xadb03e1c,MATCH
usb_put_hcd,0x4174560b,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1,0x4174560b,0x4174560b,MATCH
usb_put_intf,0xe0d43b8e,KERNEL_OR_BUILTIN,,0,cdc_acm;usbserial,2,2,0,1,0,0,0,0,1,1,0xe0d43b8e,0xe0d43b8e,MATCH
usb_queue_reset_device,0x23734d3f,KERNEL_OR_BUILTIN,,0,r8152,1,1,0,1,0,0,0,0,1,1,0x23734d3f,0x23734d3f,MATCH
usb_register_device_driver,0xb4a30ad8,KERNEL_OR_BUILTIN,,0,r8152,1,1,0,0,0,0,0,0,0,0,0xb4a30ad8,0xb4a30ad8,MATCH
usb_register_driver,0x99cfcf4a,KERNEL_OR_BUILTIN,,0,aqc111;asix;ax88179_178a;cdc_acm;cdc_eem;cdc_ether;cdc_ncm;r8152;r8153_ecm;rtl8150;usbserial,11,11,0,1,0,0,1,1,1,1,0x99cfcf4a,0x99cfcf4a,MATCH
usb_remove_function,0x3fe9f497,KERNEL_OR_BUILTIN,,0,usb_meta,1,1,0,1,0,0,1,1,1,1,0x3fe9f497,0x3fe9f497,MATCH
usb_remove_hcd,0x39effec3,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,1,1,1,1,0x39effec3,0x39effec3,MATCH
usb_reset_configuration,0x389cb481,KERNEL_OR_BUILTIN,,0,aqc111,1,1,0,1,0,0,0,0,1,1,0x389cb481,0x389cb481,MATCH
usb_reset_device,0x7fa4336f,KERNEL_OR_BUILTIN,,0,r8152,1,1,0,1,0,0,0,0,1,1,0x7fa4336f,0x7fa4336f,MATCH
